"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-442982","Ras activation upon Ca2+ influx through NMDA receptor","1/349","21/11146",0.0476190476190476,1.52080775003411,0.429475382349362,0.487610174807131,0.820000774083182,0.716675955203726,"5923",1
"R-HSA-4641263","Regulation of FZD by ubiquitination","1/349","21/11146",0.0476190476190476,1.52080775003411,0.429475382349362,0.487610174807131,0.820000774083182,0.716675955203726,"8549",1
"R-HSA-500657","Presynaptic function of Kainate receptors","1/349","21/11146",0.0476190476190476,1.52080775003411,0.429475382349362,0.487610174807131,0.820000774083182,0.716675955203726,"94235",1
"R-HSA-5621575","CD209 (DC-SIGN) signaling","1/349","21/11146",0.0476190476190476,1.52080775003411,0.429475382349362,0.487610174807131,0.820000774083182,0.716675955203726,"5567",1
"R-HSA-8849932","Synaptic adhesion-like molecules","1/349","21/11146",0.0476190476190476,1.52080775003411,0.429475382349362,0.487610174807131,0.820000774083182,0.716675955203726,"2890",1
"R-HSA-446728","Cell junction organization","4/349","115/11146",0.0347826086956522,1.11085087828579,0.214823513600414,0.487630193844697,0.820000774083182,0.716675955203726,"28513/9071/9074/9080",4
"R-HSA-6802957","Oncogenic MAPK signaling","3/349","84/11146",0.0357142857142857,1.14060581252558,0.232555861147476,0.492193091984622,0.823787968509474,0.719985941326653,"2243/2244/2266",3
"R-HSA-70326","Glucose metabolism","3/349","84/11146",0.0357142857142857,1.14060581252558,0.232555861147476,0.492193091984622,0.823787968509474,0.719985941326653,"5105/5207/5567",3
"R-HSA-9610379","HCMV Late Events","4/349","116/11146",0.0344827586206897,1.10127457761091,0.197125531873453,0.494396896400387,0.825538611553807,0.721515993267666,"8354/8359/8366/8364",4
"R-HSA-1181150","Signaling by NODAL","1/349","22/11146",0.0454545454545455,1.45168012503256,0.381252790012983,0.503684246626664,0.827481262315234,0.72321385884789,"130399",1
"R-HSA-389977","Post-chaperonin tubulin folding pathway","1/349","22/11146",0.0454545454545455,1.45168012503256,0.381252790012983,0.503684246626664,0.827481262315234,0.72321385884789,"113457",1
"R-HSA-438066","Unblocking of NMDA receptors, glutamate binding and activation","1/349","22/11146",0.0454545454545455,1.45168012503256,0.381252790012983,0.503684246626664,0.827481262315234,0.72321385884789,"2890",1
"R-HSA-5654712","FRS-mediated FGFR4 signaling","1/349","22/11146",0.0454545454545455,1.45168012503256,0.381252790012983,0.503684246626664,0.827481262315234,0.72321385884789,"152831",1
"R-HSA-8862803","Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models","1/349","22/11146",0.0454545454545455,1.45168012503256,0.381252790012983,0.503684246626664,0.827481262315234,0.72321385884789,"84290",1
"R-HSA-8863678","Neurodegenerative Diseases","1/349","22/11146",0.0454545454545455,1.45168012503256,0.381252790012983,0.503684246626664,0.827481262315234,0.72321385884789,"84290",1
"R-HSA-9613829","Chaperone Mediated Autophagy","1/349","22/11146",0.0454545454545455,1.45168012503256,0.381252790012983,0.503684246626664,0.827481262315234,0.72321385884789,"3043",1
"R-HSA-74751","Insulin receptor signalling cascade","2/349","54/11146",0.037037037037037,1.18285047224875,0.242152654948608,0.50783563438056,0.832383465088136,0.727498355845836,"152831/5140",2
"R-HSA-6794361","Neurexins and neuroligins","2/349","55/11146",0.0363636363636364,1.16134410002605,0.215650406043041,0.517670168032968,0.843346570125593,0.737080046525949,"347731/9378",2
"R-HSA-140837","Intrinsic Pathway of Fibrin Clot Formation","1/349","23/11146",0.0434782608695652,1.38856359785723,0.335363860542983,0.519255461830485,0.843346570125593,0.737080046525949,"3053",1
"R-HSA-166663","Initial triggering of complement","1/349","23/11146",0.0434782608695652,1.38856359785723,0.335363860542983,0.519255461830485,0.843346570125593,0.737080046525949,"1675",1
"R-HSA-373753","Nephrin family interactions","1/349","23/11146",0.0434782608695652,1.38856359785723,0.335363860542983,0.519255461830485,0.843346570125593,0.737080046525949,"89",1
"R-HSA-8878166","Transcriptional regulation by RUNX2","4/349","120/11146",0.0333333333333333,1.06456542502388,0.127844733567716,0.521074446009544,0.844377454556374,0.737981033582895,"650/1749/10891/121340",4
"R-HSA-9856651","MITF-M-dependent gene expression","3/349","88/11146",0.0340909090909091,1.08876009377442,0.150287200580219,0.523460837517862,0.846321036621849,0.739679713117494,"10891/54843/7306",3
"R-HSA-5617472","Activation of anterior HOX genes in hindbrain development during early embryogenesis","4/349","121/11146",0.0330578512396694,1.05576736366004,0.110888038034691,0.527640259165408,0.849029239568815,0.742046666900035,"8354/8359/8366/8364",4
"R-HSA-5619507","Activation of HOX genes during differentiation","4/349","121/11146",0.0330578512396694,1.05576736366004,0.110888038034691,0.527640259165408,0.849029239568815,0.742046666900035,"8354/8359/8366/8364",4
"R-HSA-156584","Cytosolic sulfonation of small molecules","1/349","24/11146",0.0416666666666667,1.33070678127985,0.291580499148741,0.534339507845153,0.849029239568815,0.742046666900035,"6799",1
"R-HSA-428930","Thromboxane signalling through TP receptor","1/349","24/11146",0.0416666666666667,1.33070678127985,0.291580499148741,0.534339507845153,0.849029239568815,0.742046666900035,"94235",1
"R-HSA-8940973","RUNX2 regulates osteoblast differentiation","1/349","24/11146",0.0416666666666667,1.33070678127985,0.291580499148741,0.534339507845153,0.849029239568815,0.742046666900035,"121340",1
"R-HSA-9620244","Long-term potentiation","1/349","24/11146",0.0416666666666667,1.33070678127985,0.291580499148741,0.534339507845153,0.849029239568815,0.742046666900035,"2890",1
"R-HSA-982772","Growth hormone receptor signaling","1/349","24/11146",0.0416666666666667,1.33070678127985,0.291580499148741,0.534339507845153,0.849029239568815,0.742046666900035,"2690",1
"R-HSA-73884","Base Excision Repair","3/349","91/11146",0.032967032967033,1.05286690386977,0.0910387736277805,0.546207622793762,0.849029239568815,0.742046666900035,"8359/8366/8364",3
"R-HSA-166658","Complement cascade","2/349","58/11146",0.0344827586206897,1.10127457761091,0.139023759275271,0.546380626186477,0.849029239568815,0.742046666900035,"1675/7448",2
"R-HSA-917937","Iron uptake and transport","2/349","58/11146",0.0344827586206897,1.10127457761091,0.139023759275271,0.546380626186477,0.849029239568815,0.742046666900035,"79689/7018",2
"R-HSA-2559580","Oxidative Stress Induced Senescence","4/349","124/11146",0.032258064516129,1.03022460486182,0.0608474623022583,0.54707089662242,0.849029239568815,0.742046666900035,"8354/8359/8366/8364",4
"R-HSA-1187000","Fertilization","1/349","25/11146",0.04,1.27747851002865,0.249705804025872,0.548951584069037,0.849029239568815,0.742046666900035,"22917",1
"R-HSA-389960","Formation of tubulin folding intermediates by CCT/TriC","1/349","25/11146",0.04,1.27747851002865,0.249705804025872,0.548951584069037,0.849029239568815,0.742046666900035,"113457",1
"R-HSA-392451","G beta:gamma signalling through PI3Kgamma","1/349","25/11146",0.04,1.27747851002865,0.249705804025872,0.548951584069037,0.849029239568815,0.742046666900035,"94235",1
"R-HSA-418592","ADP signalling through P2Y purinoceptor 1","1/349","25/11146",0.04,1.27747851002865,0.249705804025872,0.548951584069037,0.849029239568815,0.742046666900035,"94235",1
"R-HSA-9006115","Signaling by NTRK2 (TRKB)","1/349","25/11146",0.04,1.27747851002865,0.249705804025872,0.548951584069037,0.849029239568815,0.742046666900035,"4908",1
"R-HSA-933542","TRAF6 mediated NF-kB activation","1/349","25/11146",0.04,1.27747851002865,0.249705804025872,0.548951584069037,0.849029239568815,0.742046666900035,"6288",1
"R-HSA-9705462","Inactivation of CSF3 (G-CSF) signaling","1/349","25/11146",0.04,1.27747851002865,0.249705804025872,0.548951584069037,0.849029239568815,0.742046666900035,"1440",1
"R-HSA-9734009","Defective Intrinsic Pathway for Apoptosis","1/349","25/11146",0.04,1.27747851002865,0.249705804025872,0.548951584069037,0.849029239568815,0.742046666900035,"84290",1
"R-HSA-9839394","TGFBR3 expression","1/349","25/11146",0.04,1.27747851002865,0.249705804025872,0.548951584069037,0.849029239568815,0.742046666900035,"4618",1
"R-HSA-2142753","Arachidonic acid metabolism","2/349","59/11146",0.0338983050847458,1.08260890680394,0.114379200427917,0.555682310420154,0.853882515796487,0.746288402379154,"247/59344",2
"R-HSA-380108","Chemokine receptors bind chemokines","2/349","59/11146",0.0338983050847458,1.08260890680394,0.114379200427917,0.555682310420154,0.853882515796487,0.746288402379154,"6364/6374",2
"R-HSA-983189","Kinesins","2/349","59/11146",0.0338983050847458,1.08260890680394,0.114379200427917,0.555682310420154,0.853882515796487,0.746288402379154,"3798/113457",2
"R-HSA-180024","DARPP-32 events","1/349","26/11146",0.0384615384615385,1.2283447211814,0.209568717530214,0.56310641701211,0.855772499912001,0.747940237614091,"5567",1
"R-HSA-1971475","A tetrasaccharide linker sequence is required for GAG synthesis","1/349","26/11146",0.0384615384615385,1.2283447211814,0.209568717530214,0.56310641701211,0.855772499912001,0.747940237614091,"1463",1
"R-HSA-211976","Endogenous sterols","1/349","26/11146",0.0384615384615385,1.2283447211814,0.209568717530214,0.56310641701211,0.855772499912001,0.747940237614091,"5443",1
"R-HSA-70263","Gluconeogenesis","1/349","26/11146",0.0384615384615385,1.2283447211814,0.209568717530214,0.56310641701211,0.855772499912001,0.747940237614091,"5105",1
"R-HSA-975576","N-glycan antennae elongation in the medial/trans-Golgi","1/349","26/11146",0.0384615384615385,1.2283447211814,0.209568717530214,0.56310641701211,0.855772499912001,0.747940237614091,"25834",1
"R-HSA-9707564","Cytoprotection by HMOX1","2/349","60/11146",0.0333333333333333,1.06456542502388,0.0901549136036926,0.564848225815805,0.855772499912001,0.747940237614091,"3040/3043",2
"R-HSA-9609646","HCMV Infection","5/349","160/11146",0.03125,0.998030085959885,-0.00451220340304419,0.565313951554772,0.855772499912001,0.747940237614091,"8354/8359/8366/8364/113457",5
"R-HSA-69473","G2/M DNA damage checkpoint","3/349","94/11146",0.0319148936170213,1.01926476863988,0.033721624307036,0.568310639176503,0.85848619858654,0.750311994630887,"8359/8366/8364",3
"R-HSA-195258","RHO GTPase Effectors","10/349","326/11146",0.0306748466257669,0.979661434071053,-0.0670064633927963,0.572289904479367,0.858604238103868,0.750415160489392,"8354/8359/8366/8364/3798/3817/354/6279/6280/113457",10
"R-HSA-2559583","Cellular Senescence","6/349","195/11146",0.0307692307692308,0.982675776945118,-0.0438778543480145,0.575457213029459,0.858604238103868,0.750415160489392,"3007/3008/8354/8359/8366/8364",6
"R-HSA-381119","Unfolded Protein Response (UPR)","3/349","95/11146",0.0315789473684211,1.00853566581209,0.0150210266164845,0.57553012996499,0.858604238103868,0.750415160489392,"84699/2134/3484",3
"R-HSA-3000170","Syndecan interactions","1/349","27/11146",0.037037037037037,1.18285047224875,0.171019763883738,0.576818274967395,0.858604238103868,0.750415160489392,"7448",1
"R-HSA-380994","ATF4 activates genes in response to endoplasmic reticulum  stress","1/349","27/11146",0.037037037037037,1.18285047224875,0.171019763883738,0.576818274967395,0.858604238103868,0.750415160489392,"3484",1
"R-HSA-5654716","Downstream signaling of activated FGFR4","1/349","27/11146",0.037037037037037,1.18285047224875,0.171019763883738,0.576818274967395,0.858604238103868,0.750415160489392,"152831",1
"R-HSA-9733709","Cardiogenesis","1/349","27/11146",0.037037037037037,1.18285047224875,0.171019763883738,0.576818274967395,0.858604238103868,0.750415160489392,"150572",1
"R-HSA-8939236","RUNX1 regulates transcription of genes involved in differentiation of HSCs","4/349","129/11146",0.0310077519379845,0.990293418626863,-0.0199356628064843,0.578507033620101,0.859323989523191,0.751044219085745,"8354/8359/8366/8364",4
"R-HSA-8986944","Transcriptional Regulation by MECP2","2/349","62/11146",0.032258064516129,1.03022460486182,0.0429051492711083,0.582770365424688,0.863857111325993,0.755006141440892,"4986/5468",2
"R-HSA-5693607","Processing of DNA double-strand break ends","3/349","97/11146",0.0309278350515464,0.987741116001536,-0.0218010050259409,0.589741377273732,0.86930165357217,0.759764640015833,"8359/8366/8364",3
"R-HSA-1483191","Synthesis of PC","1/349","28/11146",0.0357142857142857,1.14060581252558,0.133927621016685,0.590100982228514,0.86930165357217,0.759764640015833,"590",1
"R-HSA-389957","Prefoldin mediated transfer of substrate  to CCT/TriC","1/349","28/11146",0.0357142857142857,1.14060581252558,0.133927621016685,0.590100982228514,0.86930165357217,0.759764640015833,"113457",1
"R-HSA-9033241","Peroxisomal protein import","2/349","63/11146",0.0317460317460317,1.01387183335607,0.0198507385887285,0.591525818573074,0.869603935345571,0.760028832545328,"54363/51179",2
"R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","4/349","133/11146",0.0300751879699248,0.960510157916281,-0.0823682041155726,0.602742536693244,0.872040844086003,0.762158676753397,"909/146894/10990/374383",4
"R-HSA-1296041","Activation of G protein gated Potassium channels","1/349","29/11146",0.0344827586206897,1.10127457761091,0.098176339598741,0.60296793286732,0.872040844086003,0.762158676753397,"94235",1
"R-HSA-1296059","G protein gated Potassium channels","1/349","29/11146",0.0344827586206897,1.10127457761091,0.098176339598741,0.60296793286732,0.872040844086003,0.762158676753397,"94235",1
"R-HSA-380972","Energy dependent regulation of mTOR by LKB1-AMPK","1/349","29/11146",0.0344827586206897,1.10127457761091,0.098176339598741,0.60296793286732,0.872040844086003,0.762158676753397,"53632",1
"R-HSA-390918","Peroxisomal lipid metabolism","1/349","29/11146",0.0344827586206897,1.10127457761091,0.098176339598741,0.60296793286732,0.872040844086003,0.762158676753397,"51179",1
"R-HSA-442742","CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling","1/349","29/11146",0.0344827586206897,1.10127457761091,0.098176339598741,0.60296793286732,0.872040844086003,0.762158676753397,"5923",1
"R-HSA-9753281","Paracetamol ADME","1/349","29/11146",0.0344827586206897,1.10127457761091,0.098176339598741,0.60296793286732,0.872040844086003,0.762158676753397,"1244",1
"R-HSA-997272","Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits","1/349","29/11146",0.0344827586206897,1.10127457761091,0.098176339598741,0.60296793286732,0.872040844086003,0.762158676753397,"94235",1
"R-HSA-4090294","SUMOylation of intracellular receptors","1/349","30/11146",0.0333333333333333,1.06456542502388,0.0636630691444858,0.615432104085212,0.882903602037739,0.771652664658362,"5468",1
"R-HSA-525793","Myogenesis","1/349","30/11146",0.0333333333333333,1.06456542502388,0.0636630691444858,0.615432104085212,0.882903602037739,0.771652664658362,"4618",1
"R-HSA-8874081","MET activates PTK2 signaling","1/349","30/11146",0.0333333333333333,1.06456542502388,0.0636630691444858,0.615432104085212,0.882903602037739,0.771652664658362,"1302",1
"R-HSA-9674555","Signaling by CSF3 (G-CSF)","1/349","30/11146",0.0333333333333333,1.06456542502388,0.0636630691444858,0.615432104085212,0.882903602037739,0.771652664658362,"1440",1
"R-HSA-399719","Trafficking of AMPA receptors","1/349","31/11146",0.032258064516129,1.03022460486182,0.0302961850265192,0.627506069151267,0.885964014465056,0.774327447498801,"2890",1
"R-HSA-399721","Glutamate binding, activation of AMPA receptors and synaptic plasticity","1/349","31/11146",0.032258064516129,1.03022460486182,0.0302961850265192,0.627506069151267,0.885964014465056,0.774327447498801,"2890",1
"R-HSA-445095","Interaction between L1 and Ankyrins","1/349","31/11146",0.032258064516129,1.03022460486182,0.0302961850265192,0.627506069151267,0.885964014465056,0.774327447498801,"6323",1
"R-HSA-5339562","Uptake and actions of bacterial toxins","1/349","31/11146",0.032258064516129,1.03022460486182,0.0302961850265192,0.627506069151267,0.885964014465056,0.774327447498801,"6616",1
"R-HSA-5654733","Negative regulation of FGFR4 signaling","1/349","31/11146",0.032258064516129,1.03022460486182,0.0302961850265192,0.627506069151267,0.885964014465056,0.774327447498801,"152831",1
"R-HSA-9668328","Sealing of the nuclear envelope (NE) by ESCRT-III","1/349","31/11146",0.032258064516129,1.03022460486182,0.0302961850265192,0.627506069151267,0.885964014465056,0.774327447498801,"113457",1
"R-HSA-9759476","Regulation of Homotypic Cell-Cell Adhesion","1/349","31/11146",0.032258064516129,1.03022460486182,0.0302961850265192,0.627506069151267,0.885964014465056,0.774327447498801,"28513",1
"R-HSA-9764260","Regulation of Expression and Function of Type II Classical Cadherins","1/349","31/11146",0.032258064516129,1.03022460486182,0.0302961850265192,0.627506069151267,0.885964014465056,0.774327447498801,"28513",1
"R-HSA-1251985","Nuclear signaling by ERBB4","1/349","32/11146",0.03125,0.998030085959885,-0.00200626486548421,0.639202009939949,0.890138736498406,0.777976130519017,"1447",1
"R-HSA-381042","PERK regulates gene expression","1/349","32/11146",0.03125,0.998030085959885,-0.00200626486548421,0.639202009939949,0.890138736498406,0.777976130519017,"3484",1
"R-HSA-389958","Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding","1/349","32/11146",0.03125,0.998030085959885,-0.00200626486548421,0.639202009939949,0.890138736498406,0.777976130519017,"113457",1
"R-HSA-397795","G-protein beta:gamma signalling","1/349","32/11146",0.03125,0.998030085959885,-0.00200626486548421,0.639202009939949,0.890138736498406,0.777976130519017,"94235",1
"R-HSA-456926","Thrombin signalling through proteinase activated receptors (PARs)","1/349","32/11146",0.03125,0.998030085959885,-0.00200626486548421,0.639202009939949,0.890138736498406,0.777976130519017,"94235",1
"R-HSA-5626467","RHO GTPases activate IQGAPs","1/349","32/11146",0.03125,0.998030085959885,-0.00200626486548421,0.639202009939949,0.890138736498406,0.777976130519017,"113457",1
"R-HSA-8941326","RUNX2 regulates bone development","1/349","32/11146",0.03125,0.998030085959885,-0.00200626486548421,0.639202009939949,0.890138736498406,0.777976130519017,"121340",1
"R-HSA-3214847","HATs acetylate histones","4/349","141/11146",0.0283687943262411,0.906013127679896,-0.201921670055252,0.64860906726474,0.893697731858538,0.78108667197203,"8354/8359/8366/8364",4
"R-HSA-68867","Assembly of the pre-replicative complex","4/349","141/11146",0.0283687943262411,0.906013127679896,-0.201921670055252,0.64860906726474,0.893697731858538,0.78108667197203,"8354/8359/8366/8364",4
"R-HSA-68875","Mitotic Prophase","4/349","141/11146",0.0283687943262411,0.906013127679896,-0.201921670055252,0.64860906726474,0.893697731858538,0.78108667197203,"8354/8359/8366/8364",4
"R-HSA-5619115","Disorders of transmembrane transporters","5/349","176/11146",0.0284090909090909,0.90730007814535,-0.222860749809876,0.649765477155108,0.893697731858538,0.78108667197203,"1244/6557/8671/60482/6530",5
"R-HSA-8856825","Cargo recognition for clathrin-mediated endocytosis","3/349","106/11146",0.0283018867924528,0.903876304265557,-0.178772229034915,0.649809378045599,0.893697731858538,0.78108667197203,"185/338/7018",3
"R-HSA-4085001","Sialic acid metabolism","1/349","33/11146",0.0303030303030303,0.967786750021707,-0.0333178566066728,0.650531729080759,0.893697731858538,0.78108667197203,"129807",1
"R-HSA-5694530","Cargo concentration in the ER","1/349","33/11146",0.0303030303030303,0.967786750021707,-0.0333178566066728,0.650531729080759,0.893697731858538,0.78108667197203,"2890",1
"R-HSA-9842860","Regulation of endogenous retroelements","4/349","142/11146",0.028169014084507,0.899632753541305,-0.216402408542265,0.654089545277997,0.896857395736946,0.783848200009259,"8354/8359/8366/8364",4
"R-HSA-5663084","Diseases of carbohydrate metabolism","1/349","34/11146",0.0294117647058824,0.939322433844598,-0.0637048787993731,0.661506661731781,0.905286467974588,0.791215160612617,"8908",1
"R-HSA-1445148","Translocation of SLC2A4 (GLUT4) to the plasma membrane","2/349","72/11146",0.0277777777777778,0.887137854186565,-0.172728296919041,0.664170324002968,0.907190500027043,0.792879273663556,"53632/113457",2
"R-HSA-70171","Glycolysis","2/349","73/11146",0.0273972602739726,0.874985280841543,-0.192659810551904,0.671566616957174,0.912827263662838,0.797805772626264,"5207/5567",2
"R-HSA-1296065","Inwardly rectifying K+ channels","1/349","35/11146",0.0285714285714286,0.912484650020467,-0.0932272516757744,0.672137886988766,0.912827263662838,0.797805772626264,"94235",1
"R-HSA-9615710","Late endosomal microautophagy","1/349","35/11146",0.0285714285714286,0.912484650020467,-0.0932272516757744,0.672137886988766,0.912827263662838,0.797805772626264,"3043",1
"R-HSA-1266695","Interleukin-7 signaling","1/349","36/11146",0.0277777777777778,0.887137854186565,-0.12193930719801,0.682436138940968,0.922686755599574,0.806422911810656,"8354",1
"R-HSA-156590","Glutathione conjugation","1/349","36/11146",0.0277777777777778,0.887137854186565,-0.12193930719801,0.682436138940968,0.922686755599574,0.806422911810656,"2949",1
"R-HSA-3108232","SUMO E3 ligases SUMOylate target proteins","5/349","183/11146",0.0273224043715847,0.87259461067531,-0.312427919151679,0.683279953655785,0.922686755599574,0.806422911810656,"8359/8366/8364/5468/10891",5
"R-HSA-157579","Telomere Maintenance","3/349","112/11146",0.0267857142857143,0.855454359394187,-0.276406797340179,0.686238328558329,0.922784347280887,0.806508206378216,"8359/8366/8364",3
"R-HSA-5358351","Signaling by Hedgehog","4/349","149/11146",0.0268456375838926,0.857368127536009,-0.315118430348033,0.690839286816443,0.922784347280887,0.806508206378216,"107/111/5567/113457",4
"R-HSA-9018519","Estrogen-dependent gene expression","4/349","149/11146",0.0268456375838926,0.857368127536009,-0.315118430348033,0.690839286816443,0.922784347280887,0.806508206378216,"8354/8359/8366/8364",4
"R-HSA-3299685","Detoxification of Reactive Oxygen Species","1/349","37/11146",0.027027027027027,0.863161155424766,-0.149890454449415,0.692411817384676,0.922784347280887,0.806508206378216,"2878",1
"R-HSA-8964043","Plasma lipoprotein clearance","1/349","37/11146",0.027027027027027,0.863161155424766,-0.149890454449415,0.692411817384676,0.922784347280887,0.806508206378216,"338",1
"R-HSA-9029569","NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux","1/349","37/11146",0.027027027027027,0.863161155424766,-0.149890454449415,0.692411817384676,0.922784347280887,0.806508206378216,"347",1
"R-HSA-9694548","Maturation of spike protein","1/349","37/11146",0.027027027027027,0.863161155424766,-0.149890454449415,0.692411817384676,0.922784347280887,0.806508206378216,"25834",1
"R-HSA-5683057","MAPK family signaling cascades","9/349","325/11146",0.0276923076923077,0.884408199250606,-0.380221097089346,0.693934518135634,0.923088267594603,0.806773830982512,"2243/2244/2266/2668/2676/10642/152831/5567/5923",9
"R-HSA-8939211","ESR-mediated signaling","6/349","222/11146",0.027027027027027,0.863161155424766,-0.370250999152164,0.699568950840283,0.925285533678652,0.808694228888701,"346562/94235/8354/8359/8366/8364",6
"R-HSA-9009391","Extra-nuclear estrogen signaling","2/349","77/11146",0.025974025974026,0.829531500018606,-0.269858752084372,0.699839435666297,0.925285533678652,0.808694228888701,"346562/94235",2
"R-HSA-111465","Apoptotic cleavage of cellular proteins","1/349","38/11146",0.0263157894736842,0.840446388176746,-0.177125749826292,0.70207499820498,0.925285533678652,0.808694228888701,"1828",1
"R-HSA-6814122","Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding","1/349","38/11146",0.0263157894736842,0.840446388176746,-0.177125749826292,0.70207499820498,0.925285533678652,0.808694228888701,"94235",1
"R-HSA-8939243","RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known","1/349","38/11146",0.0263157894736842,0.840446388176746,-0.177125749826292,0.70207499820498,0.925285533678652,0.808694228888701,"51412",1
"R-HSA-2990846","SUMOylation","5/349","189/11146",0.0264550264550265,0.844893194463395,-0.386649207178358,0.710244682660583,0.932451233768174,0.81495700950876,"8359/8366/8364/5468/10891",5
"R-HSA-5689896","Ovarian tumor domain proteases","1/349","39/11146",0.0256410256410256,0.818896480787598,-0.203686387797581,0.711435443436026,0.932451233768174,0.81495700950876,"79931",1
"R-HSA-9840310","Glycosphingolipid catabolism","1/349","39/11146",0.0256410256410256,0.818896480787598,-0.203686387797581,0.711435443436026,0.932451233768174,0.81495700950876,"129807",1
"R-HSA-6806834","Signaling by MET","2/349","79/11146",0.0253164556962025,0.808530702549781,-0.307042811153101,0.71320405541406,0.933054112862798,0.815483922366245,"1302/3083",2
"R-HSA-1461957","Beta defensins","1/349","40/11146",0.025,0.798424068767908,-0.229610125052528,0.720502611009703,0.936902123560865,0.818847061560541,"400830",1
"R-HSA-1483166","Synthesis of PA","1/349","40/11146",0.025,0.798424068767908,-0.229610125052528,0.720502611009703,0.936902123560865,0.818847061560541,"2819",1
"R-HSA-373760","L1CAM interactions","3/349","119/11146",0.0252100840336134,0.805133514723941,-0.384222810686255,0.725076727686271,0.936902123560865,0.818847061560541,"1463/6323/113457",3
"R-HSA-165159","MTOR signalling","1/349","41/11146",0.024390243902439,0.778950310993081,-0.254931648519551,0.729285664202357,0.936902123560865,0.818847061560541,"53632",1
"R-HSA-186712","Regulation of beta-cell development","1/349","41/11146",0.024390243902439,0.778950310993081,-0.254931648519551,0.729285664202357,0.936902123560865,0.818847061560541,"3642",1
"R-HSA-3560782","Diseases associated with glycosaminoglycan metabolism","1/349","41/11146",0.024390243902439,0.778950310993081,-0.254931648519551,0.729285664202357,0.936902123560865,0.818847061560541,"1463",1
"R-HSA-5654743","Signaling by FGFR4","1/349","41/11146",0.024390243902439,0.778950310993081,-0.254931648519551,0.729285664202357,0.936902123560865,0.818847061560541,"152831",1
"R-HSA-8875878","MET promotes cell motility","1/349","41/11146",0.024390243902439,0.778950310993081,-0.254931648519551,0.729285664202357,0.936902123560865,0.818847061560541,"1302",1
"R-HSA-9609736","Assembly and cell surface presentation of NMDA receptors","1/349","41/11146",0.024390243902439,0.778950310993081,-0.254931648519551,0.729285664202357,0.936902123560865,0.818847061560541,"113457",1
"R-HSA-9717207","Sensory perception of sweet, bitter, and umami (glutamate) taste","1/349","41/11146",0.024390243902439,0.778950310993081,-0.254931648519551,0.729285664202357,0.936902123560865,0.818847061560541,"346562",1
"R-HSA-74752","Signaling by Insulin receptor","2/349","82/11146",0.024390243902439,0.778950310993081,-0.361195183226284,0.73231439746879,0.938516693842539,0.82025818669046,"152831/5140",2
"R-HSA-69002","DNA Replication Pre-Initiation","4/349","158/11146",0.0253164556962025,0.808530702549781,-0.435782274269285,0.733905670703143,0.938516693842539,0.82025818669046,"8354/8359/8366/8364",4
"R-HSA-2426168","Activation of gene expression by SREBF (SREBP)","1/349","42/11146",0.0238095238095238,0.760403875017055,-0.279682895874907,0.737793480788883,0.938516693842539,0.82025818669046,"32",1
"R-HSA-425397","Transport of vitamins, nucleosides, and related molecules","1/349","42/11146",0.0238095238095238,0.760403875017055,-0.279682895874907,0.737793480788883,0.938516693842539,0.82025818669046,"347",1
"R-HSA-9696264","RND3 GTPase cycle","1/349","42/11146",0.0238095238095238,0.760403875017055,-0.279682895874907,0.737793480788883,0.938516693842539,0.82025818669046,"1828",1
"R-HSA-2219530","Constitutive Signaling by Aberrant PI3K in Cancer","2/349","83/11146",0.0240963855421687,0.769565367487141,-0.378836259508439,0.738440203710609,0.938516693842539,0.82025818669046,"152831/4908",2
"R-HSA-9646399","Aggrephagy","1/349","43/11146",0.0232558139534884,0.742720063970147,-0.303893335663048,0.746034661913224,0.944800557627227,0.825750247457471,"113457",1
"R-HSA-9696270","RND2 GTPase cycle","1/349","43/11146",0.0232558139534884,0.742720063970147,-0.303893335663048,0.746034661913224,0.944800557627227,0.825750247457471,"1828",1
"R-HSA-157118","Signaling by NOTCH","6/349","235/11146",0.025531914893617,0.815411814911906,-0.514170022138617,0.749851973214492,0.947951164719739,0.828503859915975,"2173/8354/8359/8366/8364/171558",6
"R-HSA-3899300","SUMOylation of transcription cofactors","1/349","45/11146",0.0222222222222222,0.709710283349252,-0.350798765390081,0.761750190503999,0.957897505871872,0.837196904814569,"10891",1
"R-HSA-445355","Smooth Muscle Contraction","1/349","45/11146",0.0222222222222222,0.709710283349252,-0.350798765390081,0.761750190503999,0.957897505871872,0.837196904814569,"29895",1
"R-HSA-445989","TAK1-dependent IKK and NF-kappa-B activation","1/349","45/11146",0.0222222222222222,0.709710283349252,-0.350798765390081,0.761750190503999,0.957897505871872,0.837196904814569,"6288",1
